address,area,city,country,hotel_category,hotel_description,hotel_facilities,hotel_star_rating,image_count,latitude,locality,longitude,property_id,property_name,property_type,province,room_area,room_count,room_facilities,room_type,state,uniq_id
"401, 402 Narayan Krupa Acarde Behind Safal Pagasus, Anandnagar Road, Prahlad Nagar",Ring Road,Ahmedabad,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Valid ID proof is required at the time  of check in for all guests. Unmarried couples are not allowed. *VALID IDENTIFICATION DOCUMENTS/ PROOF IS MANDATORY *IN CASE OF ANY UNUSUAL/IMPROPER/SUSPICIOUS ACT HOTEL CAN CANCEL ROOM  *CHECK INN AND CHECK OUT IS 12:00 NOON AFTER THAT HALF DAY CHARGES APPLICABLE *PETS ARE NOT ALLOWED,Doctor on Call|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Luggage Storage|Wake-up Call / Service|Room Service,0,29,23.0119698,Ring Road,72.5098864,HTLGBO1000036302,"Elis Hospitality Service Apartment,Prahladnagar",Service Apartment,Ahmedabad,,2,Room Service |Basic Bathroom Amenities|Ceiling Fan|Telephone| Hot / Cold Running Water|Housekeeping|TV|Mirror|Luggage Rack|Attached Bathroom|Dustbins|Western Toilet Seat,Executive Room,Gujarat,04031a1a6a4916709eadaf84a86b784e
"79/3, Kondiba Shinde Marg, Panchgani Next to St. Xavier's International School.",Khingar Road,Panchgani,India,regular,The standard check-in time is 10:00 AM and the standard check-out time is 09:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly SINGLE OCCUPANCY BOOKING IS NOT ACCEPTABLE AS THE PER THE LOCAL POLICE LAW AND THE SAME WOULD BE REJECTED WITHOUT ANY PRIOR INTIMATION. MINIMUM DOUBLE OCCUPANCY BOOKING IS TO BE MADE.. FOR A/C ROOM RS 500/- PER NIGHT EXTRA,Swimming Pool|Business Center |Internet Access - Surcharge|Laundry Service Available|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Power Backup|Gardens|Internet Access Free|Outdoor Parking - Secured|Parking Facility,0,15,17.9153964,Khingar Road,73.8016431,HTLGBO1000014642,Dhanhills Hotel,Hotel,Panchgani,,12,Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|TV,Deluxe Non AC Room,Maharashtra,72b199c7466420bd6a1b5af0e3659a6d
"Laripora, Pahalgam, Kashmir, JandK, India, 192101",Laripora,Pahalgam,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly The hotel bookings are subject to confirmation. Check In time is 1300 Hours and Check out time is 12 Noon. Early check in / Late Check-out is subject to availability.  Above rates are as per availability and subjected to change.,Laundry Service Available|Parking Facilities Available|Front Desk|Power Backup|Gardens|Internet Access Free|Outdoor Parking - Secured|Parking Facility|Room Service|Porter Services Available|Speciality Restaurant,2,24,34.0182287,Laripora,75.3179863,HTLGBO1000073144,Dreamland Kashmir Cottage,Cottage,Pahalgam,10 X 13 Sq.ft.,8,"Cable / Satellite / Pay TV available|Internet Connection In Room|Telephone|Shower Facility Available| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Window Opens|Slippers|Hill View from all Rooms|Coffee Table|HD / LCD Satellite TV |Sofa Table / Extra Seats |TV|Room Heater|Mirror|Movies &amp; Games on demand|Clothes Hook in Bathroom|Complete Bedding|Daily Room Cleaning|Dustbins|Extra Toilteries on Demand|Room Door Fitted with Lock and Key|Room with Window/Ventilation|Rooms with Attached Bathrooms|Sanitary Bin|Sufficient Lighting|Western Toilet Seat",Deluxe Double Bedroom,Jammu and Kashmir,6d913c1eef5946a312e5a5029650c852
"next to golden tulip hotel , candolim.",Calangute,Panaji,India,regular,The standard check-in time is 10:00 AM and the standard check-out time is 11:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly ID cards are mandatory during the time check in.,Swimming Pool|Health Club / Gym Facility Available|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Locker Facility|Power Backup|Parking Facility,0,7,15.4909301,Calangute,73.8278496,HTLGBO1000082874,dreamgoa holiday homes,Service Apartment,Panaji,,8,Room Service |Alarm Clock|Ceiling Fan| Hot / Cold Running Water|Mirror,1BHK,Goa,b75f4f44cfce7d3f6e96cc72d37d5d92
"beside prakash lodge,srikalahasti","Opp Srikalahsteeswara Swamivari Devastanam, Sannidhi Street",Srikalahasti,India,regular,"The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly. According to government regulations, a valid Photo ID has to be carried by every person who stays at the hotel. The identification proofs accepted are Drivers License, Voters Card, Passport, Ration Card. Without valid ID the guest will not be allowed to check in. Note- PAN Cards will not be accepted as a valid ID card.   *   It is mandatory for guests to present valid photo identification at the time of check-in.   *   The primary guest checking in to the hotel must be at least 21 years of age.   *   The hotel reserves the right of admission. Accommodation can be denied to guests posing as a couple if suitable proof of identification is not presented at check-in.   *   The hotel reserves the right of admission for local residents. Accommodation can be denied to guests residing in the same city.   *   Local ID proof will not be valid.",Lobby|Front Desk|Parking Facility|Room Service,1,2,13.8017623,"Opp Srikalahsteeswara Swamivari Devastanam, Sannidhi Street",79.7267483,HTLGBO1000060544,Eswar Residency,Lodge,Srikalahasti,12 X 12 Sq.ft.,8,Room Service |Basic Bathroom Amenities|Ceiling Fan|Telephone|TV|Mirror,Double Bed Room,Andhra Pradesh,0b494ef2fda92cc5ab64dd17d594f567
"A-153, Defence Colony",Defence Colony,Delhi,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 11:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Pets are not allowed. Check-in at 12:00 pm Check-out at 11:00 am One valid govt.i.d proof with address and photograph at the time of check-in(pan card not accepted),"Business Center |Concierge|Currency Exchange|Disabled Friendly Facilities |Doctor on Call|Dry Cleaning|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Non Smoking Hotel|Local Tour / Travel Desk|24 Hour Front Desk|Luggage Storage|Doorman|Air-Conditioning - Central|Power Backup|Express Check-In / Check-Out|Gardens|Wake-up Call / Service|Suitable For Children|Separate Sitting Area|Coffee Shop / Cafe|ATM / Banking|Fax Machine|Kitchen available (home cook food on request)|Electronic / Magnetic Keys|Cell Phone Rental|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Extra Person / Child - Share the same room|Car Rental|Express Laundry|Water Dispenser Available|Taxi Services|City Shuttle Service|Food Facility| Drivers Rest Room|Newspapers In Lobby|Postal / Parcel Services|Room Service (24 Hours)|Air / Rail Booking|Courier Service|Internet / Fax (Reception area only)|Adjoining Rooms|RO Water Purification System|Outdoor Parking - Secured|Parking Facility",0,10,28.57622739,Defence Colony,77.23240772,HTLGBO1000008858,Evergreen Suites Defence Colony,BnB,Delhi,13 X 12.5 Sq.ft.,14,"Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Hairdryer (on request)|Iron / Ironing board available|Tea Coffee Kettle / Maker|Internet Connection In Room|Telephone|Newspapers|Mineral Water|Shoe Shine| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Slippers|Safe - In - Room |Wardrobe|HD / LCD Satellite TV |Split A.C's|TV|Room Heater|Mini Refrigerator|Attached Bathroom|Bedside Table|Daily Room Cleaning|Modern Toilet Facilities",Queen Room,Delhi,d8d4253747207427c9dd219b78096f9e
"DC Office Road,Tankipora,Srinagar",Others,Srinagar,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly,Airport Transfer Available / Surcharge|Doctor on Call|Laundry Service Available|Lobby|Front Desk|Local Tour / Travel Desk|Power Backup|Wake-up Call / Service,0,6,34.11864447,Others,74.7956305,HTLGBO1000011358,Divine Holiday Home,Hotel,Srinagar,,10,Alarm Clock|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Tea Coffee Kettle / Maker| Hot / Cold Running Water,Double Deluxe Room,Jammu and Kashmir,cb85a19718725250b8b1f77ac0ef749e
"#1/1, 3rd Cross, Poornaiah Chatram Road, Opp. Upparpet Police Station,  Bangalore-560053",Gandhi Nagar/ Majestic / City Railway Station,Bangalore,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly 1.  RIGHT OF ADMISSION RESERVED.   2.  THE DAILY CHARGES ARE FOR 24 HRS AND PART OF THE DAY IS CONSIDERED AS FULL DAY.   3.  CHEQUES ARE NOT ACCEPTED VISITORS ARE NOT ALLOWED  4.  A SUM OF RUPEES 500 WILL BE CHARGED FOR THE LOSS OF KEY.,Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Power Backup|Room Service (24 Hours),1,7,12.97410501,Gandhi Nagar/ Majestic / City Railway Station,77.57439607,HTLGBO1000021226,EVEREST COMFORTS,Hotel,Bangalore,15 X 10 Sq.ft.,18,"Room Service |Ceiling Fan|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Wardrobe|TV|Mirror|Luggage Rack|Attached Bathroom",STANDARD NON A/C Room,Karnataka,8c8d86699b3958ce9456fe5673685fc6
"Eagle mountain Bison valley road, Ottamaram (pothamedu road) Munnar -685612",Bison Valley Road,Munnar,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 11:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly There will be a seasonal hike from Oct/ Nov/ Dec on the Room tariff to be paid directly at the hotel.,Banquet Facilities|Currency Exchange|Doctor on Call|Dry Cleaning|Laundry Service Available|Front Desk|Multi Cuisine Restaurant |24 Hour Front Desk|Medical Assistance Available|Welcome Drinks|Power Backup|Fax Machine|Newspapers In Lobby,3,25,10.0358315,Bison Valley Road,77.0822448,HTLGBO1000003447,Eagle Mountain,Resort,Munnar,,12,Balcony / Terrace|Cable / Satellite / Pay TV available|Crockery / Cutlery|Iron / Ironing board available|Internet Connection In Room|Telephone|Breakfast Available (surcharge)|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Breakfast Available|Window Opens|Makeup / Shaving Mirror|Coffee Table|HD / LCD Satellite TV |International Switch Plugs (on request)|TV|Mirror|Local Calls Free|Bedside Table|Daily Room Cleaning|Do-Not-Disturb Notice|Ice Bucket on Demand|In-room Storage Space|Modern Toilet Facilities|Western Toilet Seat,Valley view Room,Kerala,a4ec6e38eb22b575f3a448deeb655d48
"Camp Feel Factor, Kaudiyala, muni ki rethi, Rishikesh Devprayag Road, Tehri Garhwal, Uttarakhand  249192.",Others,Rishikesh,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly We do not allow unmarried / unrelated couples to checkin. This is at full discretion of the hotel management. No refund would be applicable in case the checkin is denied under such circumstances,Doctor on Call|Dry Cleaning|Front Desk|Locker Facility|24 Hour Front Desk|Newspapers In Lobby|Room Service (24 Hours)|Parking Facility|Internet Access|Room Service|Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days,0,7,30.0869281,Others,78.2676116,HTLGBO1000057630,Feel Factor,Tent,Rishikesh,,10,"Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Telephone|Newspapers|Reading Lamps|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|TV|Mirror|Luggage Rack|Attached Bathroom|Curtains/Shades|Daily Room Cleaning|Do-Not-Disturb Notice|Dustbins|In-Room Safe",Tent,Uttarakhand,275034981f4cc28d008ab817434ffd65
"#MIG 53, 2nd Cross, 5th Block, KHB Colony, Behind Ganesha Temple, Koramangala, Bangalore",Koramangala,Bangalore,India,regular,The standard check-in time is 11:00 PM and the standard check-out time is 11:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly,Doctor on Call|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Locker Facility|Power Backup|Newspapers In Lobby|Outdoor Parking - Secured|Parking Facility|Room Service,0,4,12.93566799,Koramangala,77.61859131,HTLGBO1000052880,Even Suites - Koramangala,Service Apartment,Bangalore,,19,Room Service |Ceiling Fan,Deluxe AC Room,Karnataka,3b17450e4d9087d9eca1c26d37e153f2
"H No. 99/7-A, Calangute-Baga Road, Calangute, Baga, Goa 403516",Baga Area,Goa,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Hotel may charge compulsory gala dinner supplement on Christmas / New Year's eve or other festive periods. Any such supplements need to be paid directly at the hotel.,Doctor on Call|Local Tour / Travel Desk| Bike on Rent|Car Rental,1,12,15.5580178,Baga Area,73.7542211,HTLGBO1000056136,Dom Joao's Guest House,Resort,Goa,,8,Attached Bathroom,Ac Room,Goa,36fd042330883a511c6520dee9943777
"Ecogreen Homestay Kerala,Valummal House, Service Road, Near Potta Ashram, Potta P.O, Chalakudy, Kerala 680722, India",Chalakudy,Thrissur,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly We do not allow unmarried / unrelated couples to checkin. This is at full discretion of the hotel management. No refund would be applicable in case the checkin is denied under such circumstances,Lobby|Parking Facilities Available|Front Desk|Local Tour / Travel Desk|24 Hour Front Desk|Air-Conditioning - Central|Power Backup|First-Aid Kit at Front Desk,1,7,10.5276416,Chalakudy,76.2144349,HTLGBO1000058602,ECOGREEN HOMESTAY,Homestay,Thrissur,,4,Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Telephone|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Toiletries|TV|Mirror|Dressing Area|Luggage Rack|Attached Bathroom,DOUBLE DELUXE AC ROOM,Kerala,8d2140cccc6bbbba2e98fb9830ce693f
