_id,amenities,check_in_date,check_out_date,city,country,description,hotel_star_rating,landmark,latitude,longitude,occupancy,property_address,property_id,property_name,room_price,room_types,uniq_id
ObjectId(5b379a6ee15bc1a8984f1537),Bar/Pub | Wifi | Swimming Pool | Credit Card | Laundry | Free Newspaper | Car Parking,06/01/2016,09/01/2016,Srinagar,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",1,10 Km from Srinagar Airport | 11 Km from Srinagar Railway Station | 3 Km from Batmaloo General Bus Stand,34.07011032,74.80422974,,"11, Maulana Azad Road",311,Hotel Grand Mumtaz,980,Super Deluxe Double (CP) |  Super Deluxe Double (MAP) |  Super Deluxe Double (AP),2657cb3c73b69557badebdc8653e9602
ObjectId(5b379a6ee15bc1a8984f1538),Laundry | Free Newspaper,06/01/2016,09/01/2016,Kullu,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",4,9 Km from Bhuntar Airport | 217 Km from Chandigarh Railway Station | 40 Km from Kullu Bus stand,31.95468521,77.10968781,,"Behind tourism Office, Dhaulpur",71,Hotel Vikrant,1000,Ordinary Double Bed Room | Semi Deluxe  | Deluxe | 4 Bedded Family Suite Deluxe | Ordinary Family Suite | Extra Bed,dcc0e456e55d36ad3194c5d3cfb4f839
ObjectId(5b379a6ee15bc1a8984f1539),Laundry,06/01/2016,09/01/2016,Alibaug,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",2,102 Km from Chhatrapati Shivaji International Airport | 64 Km from Panvel Railway Station | 2 Km from Alibaug Bus Stand,18.65538597,72.86708069,,Near St Stand,45738,Prajakta Lodge(AS),4562,Double Non A/c Room | Double A/c Room | Extra Bed,11f3d0765966db44a7fb3dbbf5b58e30
ObjectId(5b379a6ee15bc1a8984f153a),Wifi | Credit Card | Laundry | Free Newspaper | Car Parking,06/01/2016,09/01/2016,Guruvayur,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",4,83 Km from Cochin International Airport | 1 Km from Guruvayur Railway Station | 1 Km from Kuppaayil bus stand,10.59550571,76.04429626,,East Nada,33028,Hotel Devaragam,8956,Standard | Deluxe | Extra Bed,65cf87f123c6abb18878a4ab87f66f1e
ObjectId(5b379a6ee15bc1a8984f153b),Wifi | Credit Card | Laundry | Car Parking,06/01/2016,09/01/2016,Ludhiana,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",6,15 Km from Sahnewal Airport | 4 Km from Model Gram Railway Station | 21 Km from  Ludhiana Bus Stand,30.88025475,75.85012817,,"Scf 14-15,Model Town Extn,D Block,Near Libra Bus Services, Dugri Road",12667,Hotel Siver Stone,1563,Deluxe A/c  Single  | Deluxe A/c Double | Executive A/c Single | Executive A/c Double | Extra Bed,14dcc0a7c455421609774be099e94497
ObjectId(5b379a6ee15bc1a8984f153c),Restaurent | Business Center | Wifi | Laundry | Free Newspaper | Car Parking,06/01/2016,09/01/2016,Jamshedpur,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",1,110 Km from Ranchi Airport | 2 Km from Railway Station | 2 Km from Sakchi,22.79402161,86.18432617,,"Main Road, Bistupur",11642,Hotel Siddhartha,1548,Single A/c Room | Double A/c Room | A/c Suite | Super Deluxe Single  | Super Deluxe Double  | Extra Bed,9c4fddfb7e94804b6adfd8d86a121edc
ObjectId(5b379a6ee15bc1a8984f153d),Restaurent | Bar/Pub | Wifi | Credit Card | Laundry | Free Newspaper,06/01/2016,09/01/2016,Shimla,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",2,22 Km from Jubbar Hatti Airport | 2 Km from Shimla Railway Station | 1 Km from Shimla Bus Stand,31.09958267,77.17601776,,"Opp High Court,The Mall Road",106,Hotel Shingar,3546,Deluxe Double | Super Deluxe Double |   Luxury Suit-I | Luxury Suit-II | Extra Bed,40477923a01a880bcd777921334e6810
ObjectId(5b379a6ee15bc1a8984f153e),Wifi | Credit Card | Laundry | Pickup and Drop Facility | Free Newspaper,06/01/2016,09/01/2016,Jodhpur,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",3,1 Km from Jodhpur Airport | 2 Km from Jodhpur Junction | 2 Km from Govt Busstand,26.26566315,73.03639221,,"86, Jawahar Colony, Ratanada",67,Newtons Manor,1254,Deluxe Double  | Super Deluxe Double  | Day Use Room Double(12 pm-8 pm) | Extra Bed | Pickup from Airport | Pickup from Railway station,ff2eae51a3ca64d1dad1c0e583b319ce
ObjectId(5b379a6ee15bc1a8984f153f),Restaurent | Wifi | Credit Card | Laundry | Free Newspaper | Car Parking,06/01/2016,09/01/2016,Raipur,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",1,16 Km from Chhattisgarh Airport | 1 Km from Raipur Railway Station | 2 Km from New Bus Stand,21.25144005,81.62965393,,Rishabh Complex M.G. Road,10476,Hotel Allnear,7896,Single Non A/c Room | Double Non A/c Room | Executive Single A/c Room | Executive Double A/c Room,dfe7c87b0ce798cfb7ddd98edef561a8
ObjectId(5b379a6ee15bc1a8984f1540),Car Parking,06/01/2016,09/01/2016,Dapoli,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",4,141 Km from Ratnagiri Airport | 29 Km from Khed Railway Station | 13 Km from Karde Bus Stand,17.72886086,73.15067291,,At Post Ladghar,33486,Palavi Lodge,3564,Double Non A/c Room | Double A/c Room | Extra Bed,f577f6a9668ff3c6f544551c000cc110
ObjectId(5b379a6ee15bc1a8984f1541),Bar/Pub | Business Center | Wifi | Swimming Pool | Credit Card | Laundry | Pickup and Drop Facility | Gym | Free Newspaper | Car Parking,06/01/2016,09/01/2016,Kolhapur,India,"What should you know? Hotel Anant attempts to give you a perfect getaway from the busy world. This lodge boasts of 31 AC and non-AC rooms that come with cable TV, room service, telephone, tea/coffee maker, and hot water supply in the attached bathroom. The hotel also offers a multi-cuisine restaurant, conference hall, and banquet facilities, internet connectivity, and airport and railway station pickup and drop facilities. Hotel Anant lies at a convenient distance from Lucknow Railway Station and Lucknow Airport. It is also in close proximity to many sightseeing spots in the region such as Rumi Darwaza, Jama Masjid, Chattar Manzil, Bara Imambara, and Lucknow Zoo.Why should you stay here? Business and leisure travelers will find Hotel Anant to be an ideal accommodation suiting their varied needs and budgets.",5,7 Km from Kolhapur Airport | 1 Km from Chhatrapati Shahu Maharaj Railway station | 1 Km from Bus Terminus,16.7022686,74.25183868,,"2103, E-Ward, Narayan Park, Rukmini Nagar,Old Poona-Bangalore Road",10543,Hotel Victor Palace,1545,A/c Executive Single | A/c Executive Double | A/c Superior Single  | A/c Superior Double  | A/c Deluxe Suite  | A/c Super Deluxe Suite  | A/c Theme Suite  | Extra Bed | Pickup from Airport,ffc649c18826b6642c85f14d4a4e9b39
